pais,iso3c,departamento,fecha_fallecimiento,n,n_acum
Peru,PER,CAJAMARCA,2021-05-08,24,5685
Peru,PER,CAJAMARCA,2021-05-09,32,5717
Peru,PER,CAJAMARCA,2021-05-10,20,5737
Peru,PER,CAJAMARCA,2021-05-11,20,5757
Peru,PER,CAJAMARCA,2021-05-12,27,5784
Peru,PER,CAJAMARCA,2021-05-13,38,5822
Peru,PER,CAJAMARCA,2021-05-14,24,5846
Peru,PER,CAJAMARCA,2021-05-15,36,5882
Peru,PER,CAJAMARCA,2021-05-16,33,5915
Peru,PER,CAJAMARCA,2021-05-17,26,5941
Peru,PER,CAJAMARCA,2021-05-18,39,5980
Peru,PER,CAJAMARCA,2021-05-19,27,6007
Peru,PER,CAJAMARCA,2021-05-20,23,6030
Peru,PER,CAJAMARCA,2021-05-21,14,6044
Peru,PER,CAJAMARCA,2021-05-22,19,6063
Peru,PER,CAJAMARCA,2021-05-23,25,6088
Peru,PER,CAJAMARCA,2021-05-24,19,6107
Peru,PER,CAJAMARCA,2021-05-25,22,6129
Peru,PER,CAJAMARCA,2021-05-26,15,6144
Peru,PER,CAJAMARCA,2021-05-27,16,6160
Peru,PER,CAJAMARCA,2021-05-28,19,6179
Peru,PER,CAJAMARCA,2021-05-29,13,6192
Peru,PER,CAJAMARCA,2021-05-30,10,6202
Peru,PER,CAJAMARCA,2021-05-31,21,6223
Peru,PER,CAJAMARCA,2021-06-01,14,6237
Peru,PER,CAJAMARCA,2021-06-02,13,6250
Peru,PER,CAJAMARCA,2021-06-03,12,6262
Peru,PER,CAJAMARCA,2021-06-04,14,6276
Peru,PER,CAJAMARCA,2021-06-05,6,6282
Peru,PER,CAJAMARCA,2021-06-06,8,6290
Peru,PER,CAJAMARCA,2021-06-07,9,6299
Peru,PER,CAJAMARCA,2021-06-08,10,6309
Peru,PER,CAJAMARCA,2021-06-09,8,6317
Peru,PER,CAJAMARCA,2021-06-10,11,6328
Peru,PER,CAJAMARCA,2021-06-11,7,6335
Peru,PER,CAJAMARCA,2021-06-12,13,6348
Peru,PER,CAJAMARCA,2021-06-13,5,6353
Peru,PER,CAJAMARCA,2021-06-14,7,6360
Peru,PER,CAJAMARCA,2021-06-15,10,6370
Peru,PER,CAJAMARCA,2021-06-16,5,6375
Peru,PER,CAJAMARCA,2021-06-17,3,6378
Peru,PER,CAJAMARCA,2021-06-18,11,6389
Peru,PER,CAJAMARCA,2021-06-19,5,6394
Peru,PER,CAJAMARCA,2021-06-20,11,6405
Peru,PER,CAJAMARCA,2021-06-21,5,6410
Peru,PER,CAJAMARCA,2021-06-22,7,6417
Peru,PER,CAJAMARCA,2021-06-23,4,6421
Peru,PER,CAJAMARCA,2021-06-24,4,6425
Peru,PER,CAJAMARCA,2021-06-25,3,6428
Peru,PER,CAJAMARCA,2021-06-26,2,6430
Peru,PER,CAJAMARCA,2021-06-27,6,6436
Peru,PER,CAJAMARCA,2021-06-28,6,6442
Peru,PER,CAJAMARCA,2021-06-29,5,6447
Peru,PER,CAJAMARCA,2021-06-30,5,6452
Peru,PER,CAJAMARCA,2021-07-01,6,6458
Peru,PER,CAJAMARCA,2021-07-02,7,6465
Peru,PER,CAJAMARCA,2021-07-03,12,6477
Peru,PER,CAJAMARCA,2021-07-04,6,6483
Peru,PER,CAJAMARCA,2021-07-05,1,6484
Peru,PER,CAJAMARCA,2021-07-06,7,6491
Peru,PER,CAJAMARCA,2021-07-07,4,6495
Peru,PER,CAJAMARCA,2021-07-08,6,6501
Peru,PER,CAJAMARCA,2021-07-09,6,6507
Peru,PER,CAJAMARCA,2021-07-10,1,6508
Peru,PER,CAJAMARCA,2021-07-11,7,6515
Peru,PER,CAJAMARCA,2021-07-12,2,6517
Peru,PER,CAJAMARCA,2021-07-13,2,6519
Peru,PER,CAJAMARCA,2021-07-14,6,6525
Peru,PER,CAJAMARCA,2021-07-15,3,6528
Peru,PER,CAJAMARCA,2021-07-16,3,6531
Peru,PER,CAJAMARCA,2021-07-17,3,6534
Peru,PER,CAJAMARCA,2021-07-18,1,6535
Peru,PER,CAJAMARCA,2021-07-19,2,6537
Peru,PER,CAJAMARCA,2021-07-20,3,6540
Peru,PER,CAJAMARCA,2021-07-21,1,6541
Peru,PER,CAJAMARCA,2021-07-22,5,6546
Peru,PER,CAJAMARCA,2021-07-23,2,6548
Peru,PER,CAJAMARCA,2021-07-24,3,6551
Peru,PER,CAJAMARCA,2021-07-25,3,6554
Peru,PER,CAJAMARCA,2021-07-26,3,6557
Peru,PER,CAJAMARCA,2021-07-27,2,6559
Peru,PER,CAJAMARCA,2021-07-28,4,6563
Peru,PER,CAJAMARCA,2021-07-29,3,6566
Peru,PER,CAJAMARCA,2021-07-30,3,6569
Peru,PER,CAJAMARCA,2021-07-31,2,6571
Peru,PER,CAJAMARCA,2021-08-01,3,6574
Peru,PER,CAJAMARCA,2021-08-02,1,6575
Peru,PER,CAJAMARCA,2021-08-03,6,6581
Peru,PER,CAJAMARCA,2021-08-04,6,6581
Peru,PER,CAJAMARCA,2021-08-05,2,6583
Peru,PER,CAJAMARCA,2021-08-06,3,6586
Peru,PER,CAJAMARCA,2021-08-07,3,6586
Peru,PER,CAJAMARCA,2021-08-08,3,6589
Peru,PER,CAJAMARCA,2021-08-09,5,6594
Peru,PER,CAJAMARCA,2021-08-10,2,6596
Peru,PER,CAJAMARCA,2021-08-11,3,6599
Peru,PER,CAJAMARCA,2021-08-12,1,6600
Peru,PER,CAJAMARCA,2021-08-13,4,6604
Peru,PER,CAJAMARCA,2021-08-14,3,6607
Peru,PER,CAJAMARCA,2021-08-15,3,6610
Peru,PER,CAJAMARCA,2021-08-16,1,6611
Peru,PER,CAJAMARCA,2021-08-17,1,6612
Peru,PER,CAJAMARCA,2021-08-18,1,6613
Peru,PER,CAJAMARCA,2021-08-19,2,6615
Peru,PER,CAJAMARCA,2021-08-20,2,6617
Peru,PER,CAJAMARCA,2021-08-21,2,6617
Peru,PER,CAJAMARCA,2021-08-22,5,6622
Peru,PER,CAJAMARCA,2021-08-23,1,6623
Peru,PER,CAJAMARCA,2021-08-24,2,6625
Peru,PER,CAJAMARCA,2021-08-25,1,6626
Peru,PER,CAJAMARCA,2021-08-26,4,6630
Peru,PER,CAJAMARCA,2021-08-27,1,6631
Peru,PER,CAJAMARCA,2021-08-28,2,6633
Peru,PER,CAJAMARCA,2021-08-29,1,6634
Peru,PER,CAJAMARCA,2021-08-30,1,6635
Peru,PER,CAJAMARCA,2021-08-31,1,6636
Peru,PER,CAJAMARCA,2021-09-01,1,6637
Peru,PER,CAJAMARCA,2021-09-02,1,6638
Peru,PER,CAJAMARCA,2021-09-03,1,6639
Peru,PER,CAJAMARCA,2021-09-04,1,6640
Peru,PER,CAJAMARCA,2021-09-05,1,6641
Peru,PER,CAJAMARCA,2021-09-06,1,6642
Peru,PER,CAJAMARCA,2021-09-07,1,6643
Peru,PER,CAJAMARCA,2021-09-08,1,6643
Peru,PER,CAJAMARCA,2021-09-09,2,6645
Peru,PER,CAJAMARCA,2021-09-10,1,6646
Peru,PER,CAJAMARCA,2021-09-11,2,6648
Peru,PER,CAJAMARCA,2021-09-12,2,6648
Peru,PER,CAJAMARCA,2021-09-13,2,6648
Peru,PER,CAJAMARCA,2021-09-14,2,6648
Peru,PER,CAJAMARCA,2021-09-15,1,6649
Peru,PER,CAJAMARCA,2021-09-16,1,6650
Peru,PER,CAJAMARCA,2021-09-17,1,6651
Peru,PER,CAJAMARCA,2021-09-18,2,6653
Peru,PER,CAJAMARCA,2021-09-19,2,6655
Peru,PER,CAJAMARCA,2021-09-20,1,6656
Peru,PER,CAJAMARCA,2021-09-21,1,6656
Peru,PER,CAJAMARCA,2021-09-22,1,6657
Peru,PER,CAJAMARCA,2021-09-23,1,6658
Peru,PER,CAJAMARCA,2021-09-24,3,6661
Peru,PER,CAJAMARCA,2021-09-25,3,6661
Peru,PER,CAJAMARCA,2021-09-26,1,6662
Peru,PER,CAJAMARCA,2021-09-27,1,6663
Peru,PER,CAJAMARCA,2021-09-28,1,6663
Peru,PER,CAJAMARCA,2021-09-29,1,6664
Peru,PER,CAJAMARCA,2021-09-30,1,6664
Peru,PER,CAJAMARCA,2021-10-01,3,6667
Peru,PER,CAJAMARCA,2021-10-02,1,6668
Peru,PER,CAJAMARCA,2021-10-03,1,6669
Peru,PER,CAJAMARCA,2021-10-04,3,6672
Peru,PER,CAJAMARCA,2021-10-05,1,6673
Peru,PER,CAJAMARCA,2021-10-06,1,6674
Peru,PER,CAJAMARCA,2021-10-07,1,6674
Peru,PER,CAJAMARCA,2021-10-08,1,6674
Peru,PER,CAJAMARCA,2021-10-09,1,6675
Peru,PER,CAJAMARCA,2021-10-10,1,6675
Peru,PER,CAJAMARCA,2021-10-11,3,6678
Peru,PER,CAJAMARCA,2021-10-12,1,6679
Peru,PER,CAJAMARCA,2021-10-13,1,6679
Peru,PER,CAJAMARCA,2021-10-14,1,6679
Peru,PER,CAJAMARCA,2021-10-15,1,6679
Peru,PER,CAJAMARCA,2021-10-16,1,6680
Peru,PER,CAJAMARCA,2021-10-17,1,6680
Peru,PER,CAJAMARCA,2021-10-18,1,6680
Peru,PER,CAJAMARCA,2021-10-19,1,6680
Peru,PER,CAJAMARCA,2021-10-20,1,6681
Peru,PER,CAJAMARCA,2021-10-21,1,6681
Peru,PER,CAJAMARCA,2021-10-22,1,6682
Peru,PER,CAJAMARCA,2021-10-23,1,6682
Peru,PER,CAJAMARCA,2021-10-24,1,6683
Peru,PER,CAJAMARCA,2021-10-25,1,6684
Peru,PER,CAJAMARCA,2021-10-26,1,6684
Peru,PER,CAJAMARCA,2021-10-27,1,6685
Peru,PER,CAJAMARCA,2021-10-28,1,6685
Peru,PER,CAJAMARCA,2021-10-29,2,6687
Peru,PER,CAJAMARCA,2021-10-30,2,6687
Peru,PER,CAJAMARCA,2021-10-31,2,6687
Peru,PER,CAJAMARCA,2021-11-01,2,6687
Peru,PER,CAJAMARCA,2021-11-02,2,6687
Peru,PER,CAJAMARCA,2021-11-03,2,6687
Peru,PER,CAJAMARCA,2021-11-04,2,6687
Peru,PER,CAJAMARCA,2021-11-05,1,6688
Peru,PER,CAJAMARCA,2021-11-06,2,6690
Peru,PER,CAJAMARCA,2021-11-07,2,6690
Peru,PER,CAJAMARCA,2021-11-08,2,6690
Peru,PER,CAJAMARCA,2021-11-09,1,6691
Peru,PER,CAJAMARCA,2021-11-10,1,6692
Peru,PER,CAJAMARCA,2021-11-11,1,6693
Peru,PER,CAJAMARCA,2021-11-12,1,6693
Peru,PER,CAJAMARCA,2021-11-13,1,6693
Peru,PER,CAJAMARCA,2021-11-14,1,6694
Peru,PER,CAJAMARCA,2021-11-15,1,6694
Peru,PER,CAJAMARCA,2021-11-16,1,6695
Peru,PER,CAJAMARCA,2021-11-17,1,6695
Peru,PER,CAJAMARCA,2021-11-18,1,6695
Peru,PER,CAJAMARCA,2021-11-19,1,6695
Peru,PER,CAJAMARCA,2021-11-20,1,6696
Peru,PER,CAJAMARCA,2021-11-21,1,6696
Peru,PER,CAJAMARCA,2021-11-22,1,6696
Peru,PER,CAJAMARCA,2021-11-23,2,6698
Peru,PER,CAJAMARCA,2021-11-24,2,6698
Peru,PER,CAJAMARCA,2021-11-25,2,6698
Peru,PER,CAJAMARCA,2021-11-26,1,6699
Peru,PER,CAJAMARCA,2021-11-27,1,6700
Peru,PER,CAJAMARCA,2021-11-28,1,6700
Peru,PER,CAJAMARCA,2021-11-29,1,6700
Peru,PER,CAJAMARCA,2021-11-30,1,6700
Peru,PER,CAJAMARCA,2021-12-01,1,6700
Peru,PER,CAJAMARCA,2021-12-02,1,6700
Peru,PER,CAJAMARCA,2021-12-03,1,6700
Peru,PER,CAJAMARCA,2021-12-04,2,6702
Peru,PER,CAJAMARCA,2021-12-05,1,6703
Peru,PER,CAJAMARCA,2021-12-06,1,6704
Peru,PER,CAJAMARCA,2021-12-07,1,6704
Peru,PER,CAJAMARCA,2021-12-08,1,6705
Peru,PER,CAJAMARCA,2021-12-09,1,6705
Peru,PER,CAJAMARCA,2021-12-10,1,6706
Peru,PER,CAJAMARCA,2021-12-11,1,6707
Peru,PER,CAJAMARCA,2021-12-12,1,6708
Peru,PER,CAJAMARCA,2021-12-13,1,6709
Peru,PER,CAJAMARCA,2021-12-14,3,6712
Peru,PER,CAJAMARCA,2021-12-15,2,6714
Peru,PER,CAJAMARCA,2021-12-16,2,6716
Peru,PER,CAJAMARCA,2021-12-17,1,6717
Peru,PER,CAJAMARCA,2021-12-18,1,6718
Peru,PER,CAJAMARCA,2021-12-19,3,6721
Peru,PER,CAJAMARCA,2021-12-20,3,6721
Peru,PER,CAJAMARCA,2021-12-21,2,6723
Peru,PER,CAJAMARCA,2021-12-22,3,6726
Peru,PER,CAJAMARCA,2021-12-23,2,6728
Peru,PER,CAJAMARCA,2021-12-24,2,6728
Peru,PER,CAJAMARCA,2021-12-25,2,6730
Peru,PER,CAJAMARCA,2021-12-26,1,6731
Peru,PER,CAJAMARCA,2021-12-27,1,6732
Peru,PER,CAJAMARCA,2021-12-28,1,6733
Peru,PER,CAJAMARCA,2021-12-29,1,6734
Peru,PER,CAJAMARCA,2021-12-30,3,6737
Peru,PER,CAJAMARCA,2021-12-31,3,6737
Peru,PER,CAJAMARCA,2022-01-01,3,6737
Peru,PER,CAJAMARCA,2022-01-02,3,6737
Peru,PER,CAJAMARCA,2022-01-03,1,6738
Peru,PER,CAJAMARCA,2022-01-04,1,6738
Peru,PER,CAJAMARCA,2022-01-05,2,6740
Peru,PER,CAJAMARCA,2022-01-06,1,6741
Peru,PER,CAJAMARCA,2022-01-07,1,6741
Peru,PER,CAJAMARCA,2022-01-08,1,6742
Peru,PER,CAJAMARCA,2022-01-09,2,6744
Peru,PER,CAJAMARCA,2022-01-10,2,6744
Peru,PER,CAJAMARCA,2022-01-11,1,6745
Peru,PER,CAJAMARCA,2022-01-12,3,6748
Peru,PER,CAJAMARCA,2022-01-13,1,6749
Peru,PER,CAJAMARCA,2022-01-14,3,6752
Peru,PER,CAJAMARCA,2022-01-15,2,6754
Peru,PER,CAJAMARCA,2022-01-16,3,6757
Peru,PER,CAJAMARCA,2022-01-17,2,6759
Peru,PER,CAJAMARCA,2022-01-18,5,6764
Peru,PER,CAJAMARCA,2022-01-19,3,6767
Peru,PER,CAJAMARCA,2022-01-20,1,6768
Peru,PER,CAJAMARCA,2022-01-21,3,6771
Peru,PER,CAJAMARCA,2022-01-22,1,6772
Peru,PER,CAJAMARCA,2022-01-23,7,6779
Peru,PER,CAJAMARCA,2022-01-24,4,6783
Peru,PER,CAJAMARCA,2022-01-25,4,6787
Peru,PER,CAJAMARCA,2022-01-26,1,6788
Peru,PER,CAJAMARCA,2022-01-27,6,6794
Peru,PER,CAJAMARCA,2022-01-28,3,6797
Peru,PER,CAJAMARCA,2022-01-29,5,6802
Peru,PER,CAJAMARCA,2022-01-30,4,6806
Peru,PER,CAJAMARCA,2022-01-31,5,6811
Peru,PER,CAJAMARCA,2022-02-01,7,6818
Peru,PER,CAJAMARCA,2022-02-02,5,6823
Peru,PER,CAJAMARCA,2022-02-03,9,6832
Peru,PER,CAJAMARCA,2022-02-04,1,6833
Peru,PER,CAJAMARCA,2022-02-05,6,6839
Peru,PER,CAJAMARCA,2022-02-06,6,6845
Peru,PER,CAJAMARCA,2022-02-07,3,6848
Peru,PER,CAJAMARCA,2022-02-08,5,6853
Peru,PER,CAJAMARCA,2022-02-09,4,6857
Peru,PER,CAJAMARCA,2022-02-10,4,6861
Peru,PER,CAJAMARCA,2022-02-11,3,6864
Peru,PER,CAJAMARCA,2022-02-12,6,6870
Peru,PER,CAJAMARCA,2022-02-13,4,6874
Peru,PER,CAJAMARCA,2022-02-14,4,6878
Peru,PER,CAJAMARCA,2022-02-15,1,6879
Peru,PER,CAJAMARCA,2022-02-16,3,6882
Peru,PER,CAJAMARCA,2022-02-17,2,6884
Peru,PER,CAJAMARCA,2022-02-18,2,6884
Peru,PER,CALLAO,2020-03-22,4,4
Peru,PER,CALLAO,2020-03-23,4,4
Peru,PER,CALLAO,2020-03-24,4,4
Peru,PER,CALLAO,2020-03-25,4,4
Peru,PER,CALLAO,2020-03-26,4,4
Peru,PER,CALLAO,2020-03-27,4,4
Peru,PER,CALLAO,2020-03-28,4,4
Peru,PER,CALLAO,2020-03-29,4,4
Peru,PER,CALLAO,2020-03-30,4,4
Peru,PER,CALLAO,2020-03-31,6,10
Peru,PER,CALLAO,2020-04-01,10,20
Peru,PER,CALLAO,2020-04-02,5,25
Peru,PER,CALLAO,2020-04-03,4,29
Peru,PER,CALLAO,2020-04-04,4,33
Peru,PER,CALLAO,2020-04-05,4,37
Peru,PER,CALLAO,2020-04-06,12,49
Peru,PER,CALLAO,2020-04-07,4,53
Peru,PER,CALLAO,2020-04-08,8,61
Peru,PER,CALLAO,2020-04-09,12,73
Peru,PER,CALLAO,2020-04-10,19,92
Peru,PER,CALLAO,2020-04-11,21,113
Peru,PER,CALLAO,2020-04-12,15,128
Peru,PER,CALLAO,2020-04-13,21,149
Peru,PER,CALLAO,2020-04-14,31,180
Peru,PER,CALLAO,2020-04-15,14,194
Peru,PER,CALLAO,2020-04-16,18,212
Peru,PER,CALLAO,2020-04-17,17,229
Peru,PER,CALLAO,2020-04-18,25,254
Peru,PER,CALLAO,2020-04-19,21,275
Peru,PER,CALLAO,2020-04-20,33,308
Peru,PER,CALLAO,2020-04-21,44,352
Peru,PER,CALLAO,2020-04-22,33,385
Peru,PER,CALLAO,2020-04-23,37,422
Peru,PER,CALLAO,2020-04-24,63,485
Peru,PER,CALLAO,2020-04-25,35,520
Peru,PER,CALLAO,2020-04-26,37,557
Peru,PER,CALLAO,2020-04-27,37,594
Peru,PER,CALLAO,2020-04-28,28,622
Peru,PER,CALLAO,2020-04-29,38,660
Peru,PER,CALLAO,2020-04-30,60,720
Peru,PER,CALLAO,2020-05-01,44,764
Peru,PER,CALLAO,2020-05-02,43,807
Peru,PER,CALLAO,2020-05-03,58,865
Peru,PER,CALLAO,2020-05-04,53,918
Peru,PER,CALLAO,2020-05-05,50,968
Peru,PER,CALLAO,2020-05-06,60,1028
Peru,PER,CALLAO,2020-05-07,48,1076
Peru,PER,CALLAO,2020-05-08,69,1145
Peru,PER,CALLAO,2020-05-09,64,1209
Peru,PER,CALLAO,2020-05-10,72,1281
Peru,PER,CALLAO,2020-05-11,69,1350
Peru,PER,CALLAO,2020-05-12,65,1415
Peru,PER,CALLAO,2020-05-13,74,1489
Peru,PER,CALLAO,2020-05-14,86,1575
Peru,PER,CALLAO,2020-05-15,95,1670
Peru,PER,CALLAO,2020-05-16,77,1747
Peru,PER,CALLAO,2020-05-17,88,1835
Peru,PER,CALLAO,2020-05-18,89,1924
Peru,PER,CALLAO,2020-05-19,103,2027
Peru,PER,CALLAO,2020-05-20,101,2128
Peru,PER,CALLAO,2020-05-21,100,2228
Peru,PER,CALLAO,2020-05-22,88,2316
Peru,PER,CALLAO,2020-05-23,90,2406
Peru,PER,CALLAO,2020-05-24,98,2504
Peru,PER,CALLAO,2020-05-25,78,2582
Peru,PER,CALLAO,2020-05-26,77,2659
Peru,PER,CALLAO,2020-05-27,81,2740
Peru,PER,CALLAO,2020-05-28,87,2827
Peru,PER,CALLAO,2020-05-29,103,2930
Peru,PER,CALLAO,2020-05-30,89,3019
Peru,PER,CALLAO,2020-05-31,85,3104
Peru,PER,CALLAO,2020-06-01,88,3192
Peru,PER,CALLAO,2020-06-02,88,3280
Peru,PER,CALLAO,2020-06-03,113,3393
Peru,PER,CALLAO,2020-06-04,97,3490
Peru,PER,CALLAO,2020-06-05,97,3587
Peru,PER,CALLAO,2020-06-06,99,3686
Peru,PER,CALLAO,2020-06-07,76,3762
Peru,PER,CALLAO,2020-06-08,72,3834
Peru,PER,CALLAO,2020-06-09,84,3918
Peru,PER,CALLAO,2020-06-10,58,3976
Peru,PER,CALLAO,2020-06-11,92,4068
Peru,PER,CALLAO,2020-06-12,55,4123
Peru,PER,CALLAO,2020-06-13,82,4205
Peru,PER,CALLAO,2020-06-14,96,4301
Peru,PER,CALLAO,2020-06-15,80,4381
Peru,PER,CALLAO,2020-06-16,79,4460
Peru,PER,CALLAO,2020-06-17,54,4514
Peru,PER,CALLAO,2020-06-18,62,4576
Peru,PER,CALLAO,2020-06-19,83,4659
Peru,PER,CALLAO,2020-06-20,57,4716
Peru,PER,CALLAO,2020-06-21,54,4770
Peru,PER,CALLAO,2020-06-22,50,4820
Peru,PER,CALLAO,2020-06-23,66,4886
Peru,PER,CALLAO,2020-06-24,54,4940
Peru,PER,CALLAO,2020-06-25,30,4970
Peru,PER,CALLAO,2020-06-26,49,5019
Peru,PER,CALLAO,2020-06-27,55,5074
Peru,PER,CALLAO,2020-06-28,47,5121
Peru,PER,CALLAO,2020-06-29,51,5172
Peru,PER,CALLAO,2020-06-30,41,5213
Peru,PER,CALLAO,2020-07-01,52,5265
Peru,PER,CALLAO,2020-07-02,35,5300
Peru,PER,CALLAO,2020-07-03,51,5351
Peru,PER,CALLAO,2020-07-04,43,5394
Peru,PER,CALLAO,2020-07-05,62,5456
Peru,PER,CALLAO,2020-07-06,53,5509
Peru,PER,CALLAO,2020-07-07,42,5551
Peru,PER,CALLAO,2020-07-08,62,5613
Peru,PER,CALLAO,2020-07-09,41,5654
Peru,PER,CALLAO,2020-07-10,32,5686
Peru,PER,CALLAO,2020-07-11,56,5742
Peru,PER,CALLAO,2020-07-12,60,5802
Peru,PER,CALLAO,2020-07-13,48,5850
Peru,PER,CALLAO,2020-07-14,66,5916
Peru,PER,CALLAO,2020-07-15,45,5961
Peru,PER,CALLAO,2020-07-16,35,5996
Peru,PER,CALLAO,2020-07-17,52,6048
Peru,PER,CALLAO,2020-07-18,62,6110
Peru,PER,CALLAO,2020-07-19,45,6155
Peru,PER,CALLAO,2020-07-20,39,6194
Peru,PER,CALLAO,2020-07-21,47,6241
Peru,PER,CALLAO,2020-07-22,53,6294
Peru,PER,CALLAO,2020-07-23,72,6366
Peru,PER,CALLAO,2020-07-24,50,6416
Peru,PER,CALLAO,2020-07-25,55,6471
Peru,PER,CALLAO,2020-07-26,57,6528
Peru,PER,CALLAO,2020-07-27,50,6578
Peru,PER,CALLAO,2020-07-28,39,6617
Peru,PER,CALLAO,2020-07-29,41,6658
Peru,PER,CALLAO,2020-07-30,35,6693
Peru,PER,CALLAO,2020-07-31,53,6746
Peru,PER,CALLAO,2020-08-01,45,6791
Peru,PER,CALLAO,2020-08-02,45,6836
Peru,PER,CALLAO,2020-08-03,60,6896
Peru,PER,CALLAO,2020-08-04,52,6948
Peru,PER,CALLAO,2020-08-05,51,6999
Peru,PER,CALLAO,2020-08-06,52,7051
Peru,PER,CALLAO,2020-08-07,55,7106
Peru,PER,CALLAO,2020-08-08,64,7170
Peru,PER,CALLAO,2020-08-09,49,7219
Peru,PER,CALLAO,2020-08-10,26,7245
Peru,PER,CALLAO,2020-08-11,43,7288
Peru,PER,CALLAO,2020-08-12,50,7338
Peru,PER,CALLAO,2020-08-13,36,7374
Peru,PER,CALLAO,2020-08-14,51,7425
Peru,PER,CALLAO,2020-08-15,45,7470
Peru,PER,CALLAO,2020-08-16,31,7501
Peru,PER,CALLAO,2020-08-17,52,7553
Peru,PER,CALLAO,2020-08-18,35,7588
Peru,PER,CALLAO,2020-08-19,38,7626
Peru,PER,CALLAO,2020-08-20,46,7672
Peru,PER,CALLAO,2020-08-21,18,7690
Peru,PER,CALLAO,2020-08-22,39,7729
Peru,PER,CALLAO,2020-08-23,39,7768
Peru,PER,CALLAO,2020-08-24,23,7791
Peru,PER,CALLAO,2020-08-25,50,7841
Peru,PER,CALLAO,2020-08-26,30,7871
Peru,PER,CALLAO,2020-08-27,37,7908
Peru,PER,CALLAO,2020-08-28,28,7936
Peru,PER,CALLAO,2020-08-29,34,7970
Peru,PER,CALLAO,2020-08-30,32,8002
Peru,PER,CALLAO,2020-08-31,35,8037
Peru,PER,CALLAO,2020-09-01,33,8070
Peru,PER,CALLAO,2020-09-02,31,8101
Peru,PER,CALLAO,2020-09-03,16,8117
Peru,PER,CALLAO,2020-09-04,18,8135
Peru,PER,CALLAO,2020-09-05,31,8166
Peru,PER,CALLAO,2020-09-06,14,8180
Peru,PER,CALLAO,2020-09-07,32,8212
Peru,PER,CALLAO,2020-09-08,27,8239
Peru,PER,CALLAO,2020-09-09,34,8273
Peru,PER,CALLAO,2020-09-10,22,8295
Peru,PER,CALLAO,2020-09-11,30,8325
Peru,PER,CALLAO,2020-09-12,31,8356
Peru,PER,CALLAO,2020-09-13,40,8396
Peru,PER,CALLAO,2020-09-14,32,8428
Peru,PER,CALLAO,2020-09-15,10,8438
Peru,PER,CALLAO,2020-09-16,28,8466
Peru,PER,CALLAO,2020-09-17,19,8485
Peru,PER,CALLAO,2020-09-18,16,8501
Peru,PER,CALLAO,2020-09-19,37,8538
Peru,PER,CALLAO,2020-09-20,16,8554
Peru,PER,CALLAO,2020-09-21,28,8582
Peru,PER,CALLAO,2020-09-22,15,8597
Peru,PER,CALLAO,2020-09-23,10,8607
Peru,PER,CALLAO,2020-09-24,18,8625
Peru,PER,CALLAO,2020-09-25,12,8637
Peru,PER,CALLAO,2020-09-26,25,8662
Peru,PER,CALLAO,2020-09-27,9,8671
Peru,PER,CALLAO,2020-09-28,16,8687
Peru,PER,CALLAO,2020-09-29,12,8699
Peru,PER,CALLAO,2020-09-30,10,8709
Peru,PER,CALLAO,2020-10-01,16,8725
Peru,PER,CALLAO,2020-10-02,12,8737
Peru,PER,CALLAO,2020-10-03,13,8750
Peru,PER,CALLAO,2020-10-04,16,8766
Peru,PER,CALLAO,2020-10-05,16,8782
Peru,PER,CALLAO,2020-10-06,9,8791
Peru,PER,CALLAO,2020-10-07,16,8807
Peru,PER,CALLAO,2020-10-08,10,8817
Peru,PER,CALLAO,2020-10-09,16,8833
Peru,PER,CALLAO,2020-10-10,26,8859
Peru,PER,CALLAO,2020-10-11,14,8873
Peru,PER,CALLAO,2020-10-12,16,8889
Peru,PER,CALLAO,2020-10-13,10,8899
Peru,PER,CALLAO,2020-10-14,9,8908
Peru,PER,CALLAO,2020-10-15,9,8917
Peru,PER,CALLAO,2020-10-16,19,8936
Peru,PER,CALLAO,2020-10-17,19,8955
Peru,PER,CALLAO,2020-10-18,2,8957
Peru,PER,CALLAO,2020-10-19,7,8964
Peru,PER,CALLAO,2020-10-20,7,8971
Peru,PER,CALLAO,2020-10-21,2,8973
Peru,PER,CALLAO,2020-10-22,7,8980
Peru,PER,CALLAO,2020-10-23,9,8989
Peru,PER,CALLAO,2020-10-24,9,8998
Peru,PER,CALLAO,2020-10-25,9,9007
Peru,PER,CALLAO,2020-10-26,8,9015
Peru,PER,CALLAO,2020-10-27,9,9024
Peru,PER,CALLAO,2020-10-28,8,9032
Peru,PER,CALLAO,2020-10-29,7,9039
Peru,PER,CALLAO,2020-10-30,8,9047
Peru,PER,CALLAO,2020-10-31,10,9057
Peru,PER,CALLAO,2020-11-01,19,9076
Peru,PER,CALLAO,2020-11-02,6,9082
Peru,PER,CALLAO,2020-11-03,9,9091
Peru,PER,CALLAO,2020-11-04,11,9102
Peru,PER,CALLAO,2020-11-05,12,9114
Peru,PER,CALLAO,2020-11-06,4,9118
Peru,PER,CALLAO,2020-11-07,9,9127
Peru,PER,CALLAO,2020-11-08,11,9138
Peru,PER,CALLAO,2020-11-09,12,9150
Peru,PER,CALLAO,2020-11-10,4,9154
Peru,PER,CALLAO,2020-11-11,16,9170
Peru,PER,CALLAO,2020-11-12,9,9179
Peru,PER,CALLAO,2020-11-13,11,9190
Peru,PER,CALLAO,2020-11-14,3,9193
Peru,PER,CALLAO,2020-11-15,2,9195
